"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
2.107374136E3,6.501893314E1,2.550764143E1,1.261704416E1,3.008459473E1,1.450000048E0,2.787000122E2,6.040263873E0,3.790092468E0,2.500000000E0,1.900000000E1
2.108375256E3,6.501893399E1,2.550761228E1,1.203178099E1,2.949932861E1,1.490000010E0,2.801000061E2,6.041631435E0,3.790092468E0,2.500000000E0,2.100000000E1
2.109375182E3,6.501893540E1,2.550758335E1,1.228520167E1,2.975274658E1,1.450000048E0,2.807999878E2,6.042861491E0,3.790092468E0,2.500000000E0,2.000000000E1
2.110374196E3,6.501893604E1,2.550755720E1,1.286918873E1,3.033673096E1,1.200000048E0,2.803999939E2,6.044094405E0,3.790092468E0,2.500000000E0,2.600000000E1
2.111374203E3,6.501893515E1,2.550753103E1,1.300945073E1,3.047698975E1,1.330000043E0,2.658999939E2,6.045639272E0,3.790092468E0,2.500000000E0,2.600000000E1
2.112374918E3,6.501893388E1,2.550749827E1,1.314690598E1,3.061444092E1,1.629999995E0,2.675000000E2,6.047216874E0,3.790092468E0,2.500000000E0,2.700000000E1
2.113376062E3,6.501893307E1,2.550746473E1,1.344933919E1,3.091687012E1,1.419999957E0,2.702000122E2,6.048750187E0,3.790092468E0,2.500000000E0,2.800000000E1
2.114375445E3,6.501893293E1,2.550743208E1,1.376812948E1,3.123565674E1,1.460000038E0,2.712000122E2,6.050265921E0,3.790092468E0,2.500000000E0,2.800000000E1
2.115377040E3,6.501893205E1,2.550739987E1,1.353528424E1,3.100280762E1,1.250000000E0,2.650000000E2,6.051877756E0,3.790092468E0,2.500000000E0,2.900000000E1
2.116377843E3,6.501893082E1,2.550736567E1,1.384162392E1,3.130914307E1,1.570000052E0,2.655000000E2,6.053751573E0,3.790092468E0,2.500000000E0,3.000000000E1
2.117375032E3,6.501892930E1,2.550732593E1,1.374085981E1,3.120837402E1,1.759999990E0,2.627999878E2,6.055483680E0,3.790092468E0,2.500000000E0,3.000000000E1
2.118377134E3,6.501892845E1,2.550728910E1,1.388612787E1,3.135363770E1,1.500000000E0,2.671000061E2,6.056963896E0,3.790092468E0,2.500000000E0,3.000000000E1
2.119377502E3,6.501892786E1,2.550725761E1,1.410097532E1,3.156848145E1,1.350000024E0,2.651000061E2,6.058492339E0,3.790092468E0,2.500000000E0,3.000000000E1
2.120375929E3,6.501892704E1,2.550722512E1,1.410549582E1,3.157299805E1,1.529999971E0,2.666000061E2,6.059924445E0,3.790092468E0,2.500000000E0,3.000000000E1
2.121375325E3,6.501892619E1,2.550719469E1,1.393490623E1,3.140240479E1,1.190000057E0,2.672999878E2,6.061170172E0,3.790092468E0,2.500000000E0,3.000000000E1
2.122372226E3,6.501892501E1,2.550716831E1,1.368545888E1,3.115295410E1,1.200000048E0,2.668999939E2,6.062595931E0,3.790092468E0,2.500000000E0,3.100000000E1
2.123372826E3,6.501892513E1,2.550713795E1,1.377121661E1,3.123870850E1,1.509999990E0,2.768999939E2,6.063943650E0,3.790092468E0,2.500000000E0,3.100000000E1
2.124382151E3,6.501892712E1,2.550710964E1,1.381076984E1,3.127825928E1,1.149999976E0,2.786000061E2,6.065291006E0,3.790092468E0,2.500000000E0,3.100000000E1
2.125376733E3,6.501892909E1,2.550708133E1,1.386094319E1,3.132843018E1,1.460000038E0,2.777000122E2,6.066801199E0,3.790092468E0,2.500000000E0,3.100000000E1
2.126375060E3,6.501892967E1,2.550704920E1,1.399491873E1,3.146240234E1,1.529999971E0,2.696000061E2,6.068438049E0,3.790092468E0,2.500000000E0,3.100000000E1
2.127374835E3,6.501892766E1,2.550701467E1,1.446184220E1,3.192932129E1,1.769999981E0,2.611000061E2,6.070080720E0,3.790092468E0,2.500000000E0,3.100000000E1
2.128374742E3,6.501892498E1,2.550698027E1,1.436315311E1,3.183062744E1,1.600000024E0,2.611000061E2,6.071529612E0,3.790092468E0,2.500000000E0,3.100000000E1
2.129377801E3,6.501892368E1,2.550694957E1,1.441082543E1,3.187829590E1,1.429999948E0,2.657999878E2,6.073016630E0,3.790092468E0,2.500000000E0,3.000000000E1
2.130375783E3,6.501892314E1,2.550691793E1,1.471130520E1,3.217877197E1,1.600000024E0,2.675000000E2,6.074676978E0,3.790092468E0,2.500000000E0,3.100000000E1
2.131379862E3,6.501892198E1,2.550688268E1,1.446393403E1,3.193139648E1,1.769999981E0,2.652000122E2,6.076216713E0,3.790092468E0,2.500000000E0,3.100000000E1
2.132374356E3,6.501892131E1,2.550684993E1,1.446650138E1,3.193395996E1,1.419999957E0,2.655000000E2,6.077827070E0,3.790092468E0,2.500000000E0,2.900000000E1
2.133376392E3,6.501892037E1,2.550681571E1,1.465351722E1,3.212097168E1,1.830000043E0,2.702999878E2,6.079438090E0,3.790092468E0,2.500000000E0,3.100000000E1
2.134373951E3,6.501892009E1,2.550678141E1,1.460573060E1,3.207318115E1,1.429999948E0,2.698999939E2,6.081095062E0,3.790092468E0,2.500000000E0,3.100000000E1
2.135377654E3,6.501892034E1,2.550674613E1,1.437392291E1,3.184136963E1,1.820000052E0,2.685000000E2,6.082529156E0,3.790092468E0,2.500000000E0,3.100000000E1
2.136374706E3,6.501891969E1,2.550671563E1,1.450588453E1,3.197332764E1,1.240000010E0,2.611000061E2,6.083896820E0,3.790092468E0,2.500000000E0,3.100000000E1
2.137369671E3,6.501891894E1,2.550668656E1,1.488046077E1,3.234790039E1,1.620000005E0,2.657999878E2,6.085501483E0,3.790092468E0,2.500000000E0,3.100000000E1
2.138370853E3,6.501891801E1,2.550665246E1,1.496719584E1,3.243463135E1,1.600000024E0,2.650000000E2,6.087075612E0,3.790092468E0,2.500000000E0,3.100000000E1
2.139379292E3,6.501891765E1,2.550661895E1,1.518430173E1,3.265173340E1,1.559999943E0,2.702999878E2,6.088681535E0,3.790092468E0,2.500000000E0,3.100000000E1
2.140377655E3,6.501891734E1,2.550658476E1,1.530283591E1,3.277026367E1,1.590000033E0,2.686000061E2,6.090331085E0,3.790092468E0,2.500000000E0,3.100000000E1
2.141377940E3,6.501891562E1,2.550654987E1,1.552476421E1,3.299218750E1,1.570000052E0,2.632999878E2,6.091832180E0,3.790092468E0,2.500000000E0,3.100000000E1
2.142376300E3,6.501891330E1,2.550651838E1,1.564702193E1,3.311444092E1,1.320000052E0,2.636000061E2,6.093395204E0,3.790092468E0,2.500000000E0,3.100000000E1
2.143376449E3,6.501891230E1,2.550648518E1,1.537358847E1,3.284100342E1,1.629999995E0,2.687000122E2,6.095015030E0,3.790092468E0,2.500000000E0,3.100000000E1
2.144377812E3,6.501891343E1,2.550645079E1,1.555846738E1,3.302587891E1,1.519999981E0,2.792000122E2,6.096573305E0,3.790092468E0,2.500000000E0,3.100000000E1
2.145376958E3,6.501891486E1,2.550641778E1,1.555676156E1,3.302416992E1,1.559999943E0,2.766000061E2,6.097941965E0,3.790092468E0,2.500000000E0,3.100000000E1
2.146379515E3,6.501891446E1,2.550638865E1,1.528991923E1,3.275732422E1,1.179999948E0,2.678999939E2,6.099391143E0,3.790092468E0,2.500000000E0,3.100000000E1
2.147374518E3,6.501891184E1,2.550635842E1,1.504968913E1,3.251708984E1,1.600000024E0,2.577000122E2,6.100829310E0,3.790092468E0,2.500000000E0,3.100000000E1
2.148378860E3,6.501890809E1,2.550632911E1,1.488984262E1,3.235723877E1,1.250000000E0,2.556000061E2,6.102257008E0,3.790092468E0,2.500000000E0,3.100000000E1
2.149379110E3,6.501890389E1,2.550630038E1,1.504103136E1,3.250842285E1,1.570000052E0,2.538999939E2,6.103790009E0,3.790092468E0,2.500000000E0,3.100000000E1
2.150375691E3,6.501889892E1,2.550626993E1,1.513625131E1,3.260363770E1,1.370000005E0,2.488999939E2,6.105336350E0,3.790092468E0,2.500000000E0,3.100000000E1
2.151376544E3,6.501889259E1,2.550624061E1,1.538436469E1,3.285174561E1,1.559999943E0,2.436999969E2,6.106937030E0,3.790092468E0,2.500000000E0,3.100000000E1
2.152377122E3,6.501888489E1,2.550621181E1,1.532834030E1,3.279571533E1,1.529999971E0,2.376000061E2,6.108470258E0,3.790092468E0,2.500000000E0,3.100000000E1
2.153378446E3,6.501887710E1,2.550618487E1,1.524271369E1,3.271008301E1,1.440000057E0,2.363999939E2,6.110003660E0,3.790092468E0,2.500000000E0,3.100000000E1
2.154457073E3,6.501886862E1,2.550615912E1,1.537931619E1,3.284667969E1,1.480000019E0,2.320000000E2,6.111619134E0,3.790092468E0,2.500000000E0,3.100000000E1
2.155374326E3,6.501885864E1,2.550613412E1,1.559441034E1,3.306176758E1,1.610000014E0,2.286999969E2,6.113324834E0,3.790092468E0,2.500000000E0,3.100000000E1
2.156378819E3,6.501884802E1,2.550610791E1,1.586016403E1,3.332751465E1,1.649999976E0,2.258000031E2,6.115005606E0,3.790092468E0,2.500000000E0,3.100000000E1
2.157374263E3,6.501883686E1,2.550608377E1,1.589410615E1,3.336145020E1,1.559999943E0,2.236999969E2,6.116725099E0,3.790092468E0,2.500000000E0,3.100000000E1
2.158377629E3,6.501882498E1,2.550606033E1,1.608063634E1,3.354797363E1,1.669999957E0,2.226999969E2,6.118437242E0,3.790092468E0,2.500000000E0,3.100000000E1
2.159374950E3,6.501881217E1,2.550604010E1,1.595698584E1,3.342431641E1,1.590000033E0,2.146999969E2,6.120157600E0,3.790092468E0,2.500000000E0,3.100000000E1
2.160375137E3,6.501879869E1,2.550602212E1,1.579103795E1,3.325836182E1,1.730000019E0,2.126999969E2,6.121819958E0,3.790092468E0,2.500000000E0,3.100000000E1
2.161375560E3,6.501878560E1,2.550600502E1,1.587258739E1,3.333990479E1,1.440000057E0,2.108000031E2,6.123327175E0,3.790092468E0,2.500000000E0,3.100000000E1
2.162375199E3,6.501877359E1,2.550599014E1,1.551199754E1,3.297930908E1,1.440000057E0,2.136999969E2,6.124848216E0,3.790092468E0,2.500000000E0,3.100000000E1
2.163376352E3,6.501876163E1,2.550597442E1,1.532169585E1,3.278900146E1,1.429999948E0,2.138999939E2,6.126378408E0,3.790092468E0,2.500000000E0,3.100000000E1
2.164376624E3,6.501874942E1,2.550595939E1,1.555619885E1,3.302349854E1,1.490000010E0,2.076999969E2,6.127956337E0,3.790092468E0,2.500000000E0,3.100000000E1
2.165375512E3,6.501873668E1,2.550594459E1,1.530364147E1,3.277093506E1,1.549999952E0,2.078999939E2,6.129531877E0,3.790092468E0,2.500000000E0,3.100000000E1
2.166376665E3,6.501872369E1,2.550593119E1,1.536474369E1,3.283203125E1,1.539999962E0,2.051000061E2,6.131163640E0,3.790092468E0,2.500000000E0,3.100000000E1
2.167377136E3,6.501871062E1,2.550591539E1,1.524829493E1,3.271557617E1,1.649999976E0,2.110000000E2,6.132882169E0,3.790092468E0,2.500000000E0,3.100000000E1
2.168374567E3,6.501869733E1,2.550589671E1,1.535608974E1,3.282336426E1,1.740000010E0,2.126000061E2,6.134532224E0,3.790092468E0,2.500000000E0,3.100000000E1
2.169376736E3,6.501868485E1,2.550587770E1,1.512196535E1,3.258923340E1,1.519999981E0,2.150000000E2,6.136148848E0,3.790092468E0,2.500000000E0,3.100000000E1
2.170376739E3,6.501867235E1,2.550586012E1,1.495168359E1,3.241894531E1,1.620000005E0,2.093999939E2,6.137905203E0,3.790092468E0,2.500000000E0,3.100000000E1
2.171376793E3,6.501865871E1,2.550584126E1,1.505581643E1,3.252307129E1,1.750000000E0,2.116999969E2,6.139546007E0,3.790092468E0,2.500000000E0,3.100000000E1
2.172374950E3,6.501864576E1,2.550582451E1,1.517404791E1,3.264129639E1,1.450000048E0,2.093999939E2,6.141184053E0,3.790092468E0,2.500000000E0,3.100000000E1
2.173375807E3,6.501863318E1,2.550580636E1,1.524009437E1,3.270733643E1,1.710000038E0,2.165000000E2,6.142814238E0,3.790092468E0,2.500000000E0,3.100000000E1
2.174374716E3,6.501862085E1,2.550578758E1,1.554295721E1,3.301019287E1,1.450000048E0,2.141999969E2,6.144399339E0,3.790092468E0,2.500000000E0,3.100000000E1
2.175376887E3,6.501860896E1,2.550576896E1,1.527416461E1,3.274139404E1,1.529999971E0,2.151000061E2,6.146102837E0,3.790092468E0,2.500000000E0,3.000000000E1
2.176375472E3,6.501859614E1,2.550574910E1,1.509094376E1,3.255816650E1,1.690000057E0,2.133999939E2,6.147832185E0,3.790092468E0,2.500000000E0,3.000000000E1
2.177377965E3,6.501858282E1,2.550573009E1,1.495417074E1,3.242138672E1,1.600000024E0,2.121999969E2,6.149451563E0,3.790092468E0,2.500000000E0,2.900000000E1
2.178379996E3,6.501857038E1,2.550571216E1,1.504804916E1,3.251525879E1,1.460000038E0,2.138000031E2,6.151106363E0,3.790092468E0,2.500000000E0,2.900000000E1
2.179376350E3,6.501855818E1,2.550569198E1,1.487495996E1,3.234216309E1,1.610000014E0,2.138000031E2,6.152694928E0,3.790092468E0,2.500000000E0,2.900000000E1
2.180377112E3,6.501854693E1,2.550567113E1,1.499715860E1,3.246435547E1,1.399999976E0,2.236999969E2,6.154210070E0,3.790092468E0,2.500000000E0,3.000000000E1
2.181377345E3,6.501853664E1,2.550564998E1,1.458529931E1,3.205249023E1,1.399999976E0,2.238999939E2,6.155990341E0,3.790092468E0,2.500000000E0,3.000000000E1
2.182377094E3,6.501852527E1,2.550562329E1,1.447995958E1,3.194714355E1,1.799999952E0,2.235000000E2,6.157738609E0,3.790092468E0,2.500000000E0,3.100000000E1
2.183377626E3,6.501851329E1,2.550559918E1,1.523649721E1,3.270367432E1,1.460000038E0,2.191999969E2,6.159363263E0,3.790092468E0,2.500000000E0,3.100000000E1
2.184379170E3,6.501850138E1,2.550557914E1,1.554131318E1,3.300848389E1,1.610000014E0,2.148999939E2,6.160992840E0,3.790092468E0,2.500000000E0,3.100000000E1
2.185375385E3,6.501848896E1,2.550556072E1,1.658190795E1,3.404907227E1,1.529999971E0,2.100000000E2,6.162395989E0,3.790092468E0,2.500000000E0,3.100000000E1
2.186375623E3,6.501847801E1,2.550554587E1,1.662585874E1,3.409301758E1,1.269999981E0,2.096000061E2,6.164072619E0,3.790092468E0,2.500000000E0,3.100000000E1
2.187376015E3,6.501846452E1,2.550552992E1,1.699555518E1,3.446270752E1,2.009999990E0,2.065000000E2,6.165907396E0,3.790092468E0,2.500000000E0,3.100000000E1
2.188376684E3,6.501844984E1,2.550551208E1,1.723640702E1,3.470355225E1,1.629999995E0,2.088999939E2,6.167582321E0,3.790092468E0,2.500000000E0,3.100000000E1
2.189376751E3,6.501843677E1,2.550549435E1,1.731429443E1,3.478143311E1,1.710000038E0,2.091999969E2,6.169120533E0,3.790092468E0,2.500000000E0,3.100000000E1
2.190374793E3,6.501842481E1,2.550547789E1,1.795706167E1,3.542419434E1,1.450000048E0,2.098999939E2,6.170502611E0,3.790092468E0,2.500000000E0,3.100000000E1
2.191375765E3,6.501841420E1,2.550546256E1,1.782193526E1,3.528906250E1,1.470000029E0,2.088000031E2,6.171906110E0,3.790092468E0,2.500000000E0,3.000000000E1
2.192378054E3,6.501840386E1,2.550544542E1,1.834965074E1,3.581677246E1,1.500000000E0,2.098999939E2,6.173440023E0,3.790092468E0,2.500000000E0,3.000000000E1
2.193376647E3,6.501839279E1,2.550542593E1,1.865056011E1,3.611767578E1,1.620000005E0,2.133000031E2,6.175025100E0,3.790092468E0,2.500000000E0,3.000000000E1
2.194379229E3,6.501838143E1,2.550540554E1,1.855400873E1,3.602111816E1,1.590000033E0,2.100000000E2,6.176572118E0,3.790092468E0,2.500000000E0,3.000000000E1
2.195370859E3,6.501836995E1,2.550538693E1,1.868096795E1,3.614807129E1,1.559999943E0,2.103999939E2,6.177964018E0,3.790092468E0,2.500000000E0,3.100000000E1
2.196377948E3,6.501835909E1,2.550537219E1,1.876251636E1,3.622961426E1,1.429999948E0,2.083000031E2,6.179381133E0,3.790092468E0,2.500000000E0,3.100000000E1
2.197377627E3,6.501834750E1,2.550535964E1,1.889515120E1,3.636224365E1,1.570000052E0,2.051999969E2,6.180908187E0,3.790092468E0,2.500000000E0,3.100000000E1
2.198376882E3,6.501833497E1,2.550534633E1,1.904566977E1,3.651275635E1,1.649999976E0,2.121999969E2,6.182491819E0,3.790092468E0,2.500000000E0,3.100000000E1
2.199375245E3,6.501832213E1,2.550533174E1,1.850649131E1,3.597357178E1,1.649999976E0,2.106000061E2,6.183927961E0,3.790092468E0,2.500000000E0,3.000000000E1
2.200376074E3,6.501831083E1,2.550531693E1,1.899319125E1,3.646026611E1,1.409999967E0,2.143999939E2,6.185204149E0,3.790092468E0,2.500000000E0,3.000000000E1
2.201373840E3,6.501830106E1,2.550530267E1,1.950839401E1,3.697546387E1,1.200000048E0,2.128000031E2,6.186741377E0,3.790092468E0,2.500000000E0,3.000000000E1
2.202377478E3,6.501828920E1,2.550528585E1,1.867252357E1,3.613958740E1,1.830000043E0,2.121999969E2,6.188385771E0,3.790092468E0,2.500000000E0,3.000000000E1
2.203376493E3,6.501827722E1,2.550526532E1,1.887058914E1,3.633764648E1,1.500000000E0,2.123999939E2,6.189853454E0,3.790092468E0,2.500000000E0,2.900000000E1
2.204374616E3,6.501826698E1,2.550524560E1,1.886235517E1,3.632940674E1,1.450000048E0,2.160000000E2,6.191358110E0,3.790092468E0,2.500000000E0,2.900000000E1
2.205371257E3,6.501825623E1,2.550522614E1,1.888335720E1,3.635040283E1,1.549999952E0,2.121999969E2,6.192986830E0,3.790092468E0,2.500000000E0,3.000000000E1
2.206374896E3,6.501824456E1,2.550520518E1,1.918982114E1,3.665686035E1,1.620000005E0,2.156999969E2,6.194708214E0,3.790092468E0,2.500000000E0,3.000000000E1
2.207375323E3,6.501823194E1,2.550518395E1,1.952204228E1,3.698907471E1,1.710000038E0,2.125000000E2,6.196407743E0,3.790092468E0,2.500000000E0,3.000000000E1
2.208375362E3,6.501821904E1,2.550516454E1,1.929011536E1,3.675714111E1,1.659999967E0,2.113999939E2,6.198033304E0,3.790092468E0,2.500000000E0,3.000000000E1
2.209375841E3,6.501820615E1,2.550514821E1,1.954006066E1,3.700708008E1,1.539999962E0,2.085000000E2,6.199652080E0,3.790092468E0,2.500000000E0,3.000000000E1
2.210375755E3,6.501819309E1,2.550513298E1,1.944436380E1,3.691137695E1,1.669999957E0,2.110000000E2,6.201178219E0,3.790092468E0,2.500000000E0,3.000000000E1
2.211373963E3,6.501818093E1,2.550511791E1,1.970230431E1,3.716931152E1,1.360000014E0,2.126000061E2,6.202744475E0,3.790092468E0,2.500000000E0,3.000000000E1
2.212377218E3,6.501816839E1,2.550510272E1,1.987278159E1,3.733978271E1,1.639999986E0,2.105000000E2,6.204412671E0,3.790092468E0,2.500000000E0,2.900000000E1
2.213374586E3,6.501815462E1,2.550508862E1,1.982402089E1,3.729101562E1,1.610000014E0,2.063000031E2,6.206122949E0,3.790092468E0,2.500000000E0,2.900000000E1
2.214374566E3,6.501814046E1,2.550507440E1,2.019866122E1,3.766564941E1,1.629999995E0,2.041999969E2,6.207671748E0,3.790092468E0,2.500000000E0,2.900000000E1
2.215371585E3,6.501812765E1,2.550506145E1,2.004687272E1,3.751385498E1,1.389999986E0,2.068000031E2,6.209350484E0,3.790092468E0,2.500000000E0,2.800000000E1
2.216372265E3,6.501811412E1,2.550504559E1,2.062970393E1,3.809667969E1,1.750000000E0,2.096999969E2,6.211172353E0,3.790092468E0,2.500000000E0,2.800000000E1
2.217372278E3,6.501809989E1,2.550502636E1,2.033759680E1,3.780456543E1,1.769999981E0,2.123999939E2,6.212887794E0,3.790092468E0,2.500000000E0,2.900000000E1
2.218370637E3,6.501808643E1,2.550500851E1,2.023079198E1,3.769775391E1,1.629999995E0,2.118000031E2,6.214558196E0,3.790092468E0,2.500000000E0,2.900000000E1
2.219374491E3,6.501807339E1,2.550499085E1,2.026485614E1,3.773181152E1,1.669999957E0,2.131000061E2,6.216278719E0,3.790092468E0,2.500000000E0,2.900000000E1
2.220373452E3,6.501805988E1,2.550497299E1,2.001309284E1,3.748004150E1,1.769999981E0,2.115000000E2,6.217957878E0,3.790092468E0,2.500000000E0,2.900000000E1
2.221376821E3,6.501804709E1,2.550495398E1,1.998221565E1,3.744915771E1,1.590000033E0,2.136000061E2,6.219605875E0,3.790092468E0,2.500000000E0,2.900000000E1
2.222375901E3,6.501803438E1,2.550493593E1,1.988529829E1,3.735223389E1,1.629999995E0,2.120000000E2,6.221262947E0,3.790092468E0,2.500000000E0,2.900000000E1
2.223373975E3,6.501802125E1,2.550491924E1,2.002446491E1,3.749139404E1,1.649999976E0,2.088000031E2,6.222829321E0,3.790092468E0,2.500000000E0,2.900000000E1
2.224377930E3,6.501800879E1,2.550490368E1,1.990868732E1,3.737561035E1,1.440000057E0,2.088999939E2,6.224408930E0,3.790092468E0,2.500000000E0,2.900000000E1
2.225373604E3,6.501799620E1,2.550488810E1,1.957812706E1,3.704504395E1,1.620000005E0,2.095000000E2,6.226030643E0,3.790092468E0,2.500000000E0,2.900000000E1
2.226376545E3,6.501798392E1,2.550486947E1,1.962989125E1,3.709680176E1,1.470000029E0,2.141999969E2,6.227634747E0,3.790092468E0,2.500000000E0,2.900000000E1
2.227379636E3,6.501797212E1,2.550484982E1,1.968269299E1,3.714959717E1,1.570000052E0,2.133000031E2,6.229343521E0,3.790092468E0,2.500000000E0,2.900000000E1
2.228370725E3,6.501795926E1,2.550482990E1,1.951180128E1,3.697869873E1,1.649999976E0,2.136000061E2,6.231041512E0,3.790092468E0,2.500000000E0,2.900000000E1
2.229373101E3,6.501794616E1,2.550481132E1,1.994100717E1,3.740789795E1,1.590000033E0,2.110000000E2,6.232681749E0,3.790092468E0,2.500000000E0,2.800000000E1
2.230379859E3,6.501793381E1,2.550479222E1,1.972958785E1,3.719647217E1,1.509999990E0,2.128999939E2,6.234181937E0,3.790092468E0,2.500000000E0,2.700000000E1
2.231376659E3,6.501792314E1,2.550477267E1,1.962497951E1,3.709185791E1,1.360000014E0,2.155000000E2,6.235856409E0,3.790092468E0,2.500000000E0,2.700000000E1
2.232374409E3,6.501791164E1,2.550474965E1,1.975413650E1,3.722100830E1,1.809999943E0,2.163999939E2,6.237678152E0,3.790092468E0,2.500000000E0,2.700000000E1
2.233377646E3,6.501789900E1,2.550472497E1,1.965648744E1,3.712335205E1,1.720000029E0,2.146999969E2,6.239456133E0,3.790092468E0,2.500000000E0,2.700000000E1
2.234378784E3,6.501788642E1,2.550470160E1,1.984930452E1,3.731616211E1,1.720000029E0,2.141999969E2,6.241164142E0,3.790092468E0,2.500000000E0,2.800000000E1
2.235378017E3,6.501787404E1,2.550468007E1,1.984229222E1,3.730914307E1,1.649999976E0,2.150000000E2,6.242869191E0,3.790092468E0,2.500000000E0,2.900000000E1
2.236376070E3,6.501786139E1,2.550465955E1,1.946198889E1,3.692883301E1,1.669999957E0,2.133999939E2,6.244541338E0,3.790092468E0,2.500000000E0,2.900000000E1
2.237378959E3,6.501784875E1,2.550464026E1,1.944173180E1,3.690856934E1,1.649999976E0,2.120000000E2,6.246175012E0,3.790092468E0,2.500000000E0,3.000000000E1
2.238376548E3,6.501783592E1,2.550462331E1,1.943606192E1,3.690289307E1,1.580000043E0,2.103999939E2,6.247914534E0,3.790092468E0,2.500000000E0,3.000000000E1
2.239377529E3,6.501782268E1,2.550460358E1,1.914841008E1,3.661523438E1,1.830000043E0,2.116999969E2,6.249632531E0,3.790092468E0,2.500000000E0,3.000000000E1
2.240380090E3,6.501780956E1,2.550458426E1,1.886197885E1,3.632879639E1,1.620000005E0,2.115000000E2,6.251336857E0,3.790092468E0,2.500000000E0,3.100000000E1
2.241373672E3,6.501779647E1,2.550456538E1,1.905369697E1,3.652050781E1,1.740000010E0,2.133999939E2,6.253041911E0,3.790092468E0,2.500000000E0,3.100000000E1
2.242377004E3,6.501778353E1,2.550454590E1,1.899260750E1,3.645941162E1,1.620000005E0,2.133000031E2,6.254783205E0,3.790092468E0,2.500000000E0,3.100000000E1
