"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.319299640E2,3.974021375E-1,2.289197445E-1,-2.649416447E0,2.688817624E0
1.319349480E2,4.387175739E-1,2.080554962E-1,-2.510955811E0,2.557471267E0
1.319399321E2,4.572150707E-1,2.222628593E-1,-2.463354588E0,2.515265836E0
1.319449161E2,4.385700822E-1,1.976892948E-1,-2.439571381E0,2.486550481E0
1.319499001E2,4.116403461E-1,2.231634855E-1,-2.382193565E0,2.427775916E0
1.319548841E2,3.906812668E-1,2.724087238E-1,-2.372631073E0,2.419962102E0
1.319598681E2,3.444219232E-1,2.931138277E-1,-2.353475571E0,2.396536968E0
1.319648522E2,3.278278708E-1,3.285877705E-1,-2.308035851E0,2.354245213E0
1.319698362E2,3.313307762E-1,3.642565012E-1,-2.248265743E0,2.301556372E0
1.319748202E2,2.903839946E-1,4.242095947E-1,-2.229232788E0,2.287740254E0
1.319798042E2,2.766838968E-1,5.011999607E-1,-2.152794838E0,2.227617784E0
1.319847882E2,3.047819436E-1,5.163516998E-1,-2.078835487E0,2.163577615E0
1.319897722E2,2.839369178E-1,5.702426434E-1,-2.033652782E0,2.131089037E0
1.319947563E2,2.093628943E-1,6.245470047E-1,-1.947827339E0,2.056191413E0
1.319997403E2,1.601835489E-1,6.792336702E-1,-1.838140488E0,1.966158081E0
1.320047243E2,1.241009235E-1,7.248862982E-1,-1.709452629E0,1.860937795E0
1.320097084E2,1.079128981E-1,6.969677210E-1,-1.533109665E0,1.687552797E0
1.320146923E2,1.039523482E-1,6.747186184E-1,-1.347523689E0,1.510586442E0
1.320196763E2,1.263650060E-1,6.321674585E-1,-1.229349136E0,1.388129356E0
1.320246603E2,6.493115425E-2,7.034844160E-1,-1.046956062E0,1.263021526E0
1.320296443E2,-8.290857077E-2,8.168177605E-1,-8.578815460E-1,1.187445086E0
1.320346284E2,-1.907228231E-1,8.522981405E-1,-6.142911911E-1,1.067773845E0
1.320396124E2,-2.493725419E-1,8.601433039E-1,-2.636337280E-1,9.335608766E-1
1.320445964E2,-2.400934696E-1,8.998085260E-1,7.437229156E-2,9.342545132E-1
1.320495804E2,-2.037459612E-1,9.041272402E-1,3.638658524E-1,9.956690422E-1
1.320545644E2,-2.004490495E-1,9.068934917E-1,7.029228210E-1,1.164790161E0
1.320595485E2,-2.086530924E-1,9.463957548E-1,1.053190231E0,1.431226991E0
1.320645325E2,-2.449798584E-1,1.044093966E0,1.429022789E0,1.786687850E0
1.320695165E2,-2.926163077E-1,1.161170006E0,1.895072937E0,2.241705048E0
1.320745004E2,-3.248651028E-1,1.215682149E0,2.314994812E0,2.634885463E0
1.320794844E2,-3.291670084E-1,1.238137841E0,2.772764206E0,3.054432447E0
1.320844685E2,-3.289402127E-1,1.232527494E0,3.266143799E0,3.506425673E0
1.320894525E2,-3.184609413E-1,1.200444818E0,3.670918465E0,3.875322890E0
1.320944365E2,-2.918410301E-1,1.165927649E0,3.858099937E0,4.040976812E0
1.320994206E2,-2.813851237E-1,1.158193946E0,3.954791069E0,4.130491884E0
1.321044046E2,-2.691365480E-1,1.095636964E0,4.095253944E0,4.247818229E0
1.321093886E2,-2.268188596E-1,9.853889942E-1,4.136121750E0,4.257926889E0
1.321143726E2,-1.212751269E-1,9.025148153E-1,3.912542343E0,4.017116906E0
1.321193566E2,-6.653022766E-2,8.026968241E-1,3.443935394E0,3.536868596E0
1.321243406E2,-1.232120991E-1,7.140450478E-1,2.780523300E0,2.873386743E0
1.321293247E2,-1.660310030E-1,6.620597839E-1,2.173385620E0,2.278046203E0
1.321343087E2,-1.825439930E-1,7.025791407E-1,1.643689156E0,1.796845513E0
1.321392927E2,-1.869914532E-1,7.356306314E-1,1.301066399E0,1.506284171E0
1.321442767E2,-1.313372850E-1,7.227159739E-1,1.255133629E0,1.454279302E0
1.321492608E2,-3.731513023E-2,6.322728395E-1,1.316265106E0,1.460724201E0
1.321542448E2,1.111319065E-1,4.996374846E-1,1.472006798E0,1.558458190E0
1.321592288E2,1.908410788E-1,4.005934000E-1,1.848596573E0,1.901106172E0
1.321642127E2,2.446261644E-1,3.489073515E-1,2.347234726E0,2.385600377E0
1.321691967E2,2.903213501E-1,3.147133589E-1,2.970047951E0,3.000752541E0
1.321741808E2,2.088114023E-1,3.490589857E-1,3.709993362E0,3.732223885E0
1.321791648E2,6.165874004E-2,3.402318954E-1,4.510004997E0,4.523240500E0
1.321841488E2,-6.566727161E-2,1.932098866E-1,5.329902649E0,5.333807692E0
1.321891329E2,-1.138908863E-1,-6.926190853E-2,6.050578117E0,6.052046257E0
1.321941168E2,-1.146761179E-1,-3.640564680E-1,6.541024208E0,6.552151205E0
1.321991009E2,-1.046291590E-1,-6.461204290E-1,6.878454208E0,6.909526117E0
1.322040849E2,-3.256356716E-2,-9.601463675E-1,7.118132591E0,7.182670327E0
1.322090689E2,9.506106377E-2,-1.264284253E0,7.166833878E0,7.278115079E0
1.322140529E2,2.748997211E-1,-1.567513466E0,7.228298187E0,7.401416284E0
1.322190370E2,4.583359361E-1,-1.719198942E0,7.305164337E0,7.518719494E0
1.322240209E2,4.753806591E-1,-1.731551886E0,7.220685959E0,7.440602423E0
1.322290049E2,6.522470117E-1,-1.827479005E0,6.834320068E0,7.104437801E0
1.322339890E2,9.168915749E-1,-1.910743475E0,6.326089859E0,6.671659740E0
1.322389730E2,1.172069311E0,-1.947016597E0,5.566908836E0,6.012910617E0
1.322439570E2,1.359862804E0,-1.861295819E0,4.638227463E0,5.179459718E0
1.322489411E2,1.473660827E0,-1.731533647E0,3.609221458E0,4.265719697E0
1.322539250E2,1.616667032E0,-1.580537915E0,2.534583092E0,3.396442822E0
1.322589090E2,1.769914150E0,-1.517243981E0,1.516764641E0,2.781222820E0
1.322638931E2,2.016925812E0,-1.578230977E0,5.765590668E-1,2.625113922E0
1.322688771E2,2.314658165E0,-1.675563455E0,-3.729448318E-1,2.881708375E0
1.322738611E2,2.574620247E0,-1.762435555E0,-1.172091484E0,3.332963689E0
1.322788452E2,2.727114677E0,-1.777189732E0,-1.879350662E0,3.758658899E0
1.322838291E2,2.711446524E0,-1.756668210E0,-2.328235626E0,3.982274047E0
1.322888131E2,2.625098705E0,-1.750395775E0,-2.474245548E0,4.009603424E0
1.322937972E2,2.503243446E0,-1.754273534E0,-2.253057003E0,3.797363459E0
1.322987812E2,2.309525728E0,-1.724662185E0,-1.654768467E0,3.323646705E0
1.323037652E2,2.076061726E0,-1.683628798E0,-8.484973907E-1,2.804386927E0
1.323087492E2,1.773538113E0,-1.724512577E0,-2.089681625E-1,2.482548843E0
1.323137331E2,1.297604322E0,-1.679032087E0,3.366079330E-1,2.148541512E0
1.323187172E2,6.342886090E-1,-1.484139085E0,8.654985428E-1,1.831414369E0
1.323237012E2,1.645004749E-2,-1.334937572E0,1.258587837E0,1.834767634E0
1.323286852E2,-4.479608536E-1,-1.172532439E0,1.411149025E0,1.888608699E0
1.323336692E2,-9.054096341E-1,-1.048291445E0,1.519969940E0,2.056450869E0
1.323386533E2,-1.184368372E0,-9.459232092E-1,1.422558784E0,2.078743047E0
1.323436373E2,-1.181313753E0,-8.698611259E-1,1.016214371E0,1.784615423E0
1.323486213E2,-1.195822597E0,-7.454557419E-1,4.447298050E-1,1.477660497E0
1.323536053E2,-1.119612932E0,-6.623980999E-1,-2.370758057E-1,1.322312103E0
1.323585893E2,-8.738454580E-1,-6.691452265E-1,-1.060707092E0,1.528548578E0
1.323635734E2,-6.101019382E-1,-6.804884672E-1,-1.808789730E0,2.026575737E0
1.323685574E2,-3.812758923E-1,-5.975257158E-1,-2.460276127E0,2.560345076E0
1.323735414E2,-1.465695500E-1,-5.135061741E-1,-2.941366673E0,2.989449636E0
1.323785254E2,1.092356443E-1,-4.358776808E-1,-3.254764557E0,3.285637548E0
1.323835094E2,3.010832667E-1,-3.434058428E-1,-3.496453285E0,3.526154319E0
1.323884935E2,5.257911682E-1,-2.603733540E-1,-3.645064354E0,3.691983854E0
1.323934775E2,7.559137344E-1,-1.631255150E-1,-3.758193493E0,3.836930262E0
1.323984615E2,9.666098952E-1,-2.289056778E-2,-3.807280064E0,3.928134436E0
1.324034454E2,1.095610619E0,1.508941650E-1,-3.790048599E0,3.948113481E0
1.324084294E2,1.098226070E0,3.079288006E-1,-3.759118557E0,3.928344813E0
1.324134135E2,1.068893909E0,3.763713837E-1,-3.585162163E0,3.759996987E0
1.324183975E2,1.016471505E0,3.680832386E-1,-3.318366051E0,3.490021896E0
1.324233815E2,9.570765495E-1,3.474733829E-1,-3.061474323E0,3.226353717E0
1.324283656E2,9.313935041E-1,2.453503609E-1,-2.852581501E0,3.010799209E0
1.324333495E2,8.859323859E-1,1.768345833E-1,-2.713079453E0,2.859536112E0
1.324383335E2,7.952054143E-1,2.425627708E-1,-2.489762783E0,2.624901344E0
1.324433176E2,6.865088344E-1,2.798125744E-1,-2.304743767E0,2.421039712E0
1.324483016E2,6.184065938E-1,2.886612415E-1,-2.114868641E0,2.222255925E0
1.324532856E2,5.530338287E-1,2.716348171E-1,-1.908201218E0,2.005209160E0
1.324582697E2,4.187911749E-1,2.307968140E-1,-1.725365162E0,1.790401675E0
1.324632536E2,2.944839299E-1,2.304658890E-1,-1.525616169E0,1.570776880E0
1.324682376E2,1.100742817E-1,2.246072292E-1,-1.354360580E0,1.377264440E0
1.324732216E2,-5.101698637E-2,2.249650955E-1,-1.223493576E0,1.245049621E0
1.324782057E2,-1.583004594E-1,1.832199097E-1,-1.166382790E0,1.191250344E0
1.324831897E2,-2.127020955E-1,1.614100933E-1,-1.185320854E0,1.215023015E0
1.324881738E2,-1.939058304E-1,6.160974503E-2,-1.210941315E0,1.227914533E0
1.324931577E2,-1.865463257E-1,1.215457916E-3,-1.288754463E0,1.302186268E0
1.324981417E2,-8.853244781E-2,-1.015281677E-2,-1.459441185E0,1.462159241E0
1.325031257E2,-1.048529148E-2,-3.918409348E-2,-1.624907970E0,1.625414177E0
1.325081098E2,9.238940477E-2,-4.262590408E-2,-1.746969223E0,1.749929780E0
1.325130938E2,2.362841666E-1,-3.220462799E-2,-1.844927788E0,1.860275756E0
1.325180778E2,3.229330480E-1,-7.963085175E-2,-1.933197498E0,1.961601232E0
1.325230617E2,4.124244452E-1,-7.694244385E-2,-2.033368587E0,2.076198901E0
1.325280458E2,4.884116948E-1,-1.028962135E-1,-2.138283730E0,2.195766591E0
1.325330298E2,5.459465981E-1,-1.332654953E-1,-2.219310760E0,2.289357471E0
1.325380138E2,5.873245001E-1,-1.771817207E-1,-2.300530434E0,2.380920769E0
1.325429979E2,6.318580508E-1,-2.464470863E-1,-2.291055679E0,2.389333984E0
1.325479819E2,6.031839848E-1,-2.979221344E-1,-2.250814438E0,2.349202876E0
1.325529659E2,5.639914274E-1,-3.700442314E-1,-2.167819500E0,2.270343685E0
1.325579499E2,5.455776453E-1,-4.844927788E-1,-2.015750408E0,2.143743904E0
1.325629339E2,5.192343593E-1,-5.599060059E-1,-1.840140820E0,1.992289460E0
1.325679179E2,5.188654661E-1,-6.442605257E-1,-1.688822269E0,1.880535470E0
1.325729019E2,5.039334893E-1,-6.777905226E-1,-1.549775600E0,1.764979707E0
1.325778860E2,4.984676242E-1,-6.678143740E-1,-1.408602715E0,1.636645233E0
1.325828699E2,5.166180730E-1,-6.477931738E-1,-1.270133018E0,1.516498636E0
1.325878539E2,5.080224872E-1,-6.343848705E-1,-1.120042801E0,1.383844965E0
1.325928379E2,5.463757515E-1,-5.536992550E-1,-9.200239182E-1,1.204804273E0
1.325978220E2,6.217693686E-1,-4.824635983E-1,-7.203750610E-1,1.066915414E0
1.326028061E2,6.764584780E-1,-4.468705654E-1,-5.402822495E-1,9.742660231E-1
1.326077901E2,7.484493852E-1,-3.822569847E-1,-3.869199753E-1,9.252048161E-1
1.326127740E2,7.704060078E-1,-3.170354366E-1,-2.675409317E-1,8.749943057E-1
1.326177580E2,7.681213021E-1,-2.653782368E-1,-7.451820374E-2,8.160814335E-1
1.326227420E2,8.061572313E-1,-2.368941307E-1,1.681585312E-1,8.569046635E-1
1.326277261E2,8.846848607E-1,-2.172470093E-1,4.150104523E-1,1.001048071E0
1.326327101E2,9.680790901E-1,-1.803436279E-1,6.661338806E-1,1.188879849E0
1.326376941E2,1.016060352E0,-8.319997787E-2,8.785161972E-1,1.345768028E0
1.326426780E2,1.021767616E0,-1.380443573E-4,1.112068176E0,1.510200222E0
1.326476621E2,1.043079019E0,3.541350365E-2,1.278257370E0,1.650215095E0
1.326526461E2,1.044818640E0,1.265921593E-1,1.401077271E0,1.752338176E0
1.326576301E2,1.028143406E0,2.255890369E-1,1.514090538E0,1.844028046E0
1.326626141E2,1.067686796E0,3.182342052E-1,1.622042656E0,1.967803466E0
1.326675982E2,1.166262627E0,3.617274761E-1,1.624387741E0,2.032154230E0
1.326725822E2,1.285755634E0,2.657206059E-1,1.614409447E0,2.080887516E0
1.326775662E2,1.308506131E0,1.911268234E-1,1.639821053E0,2.106592234E0
1.326825502E2,1.358586907E0,7.097864151E-2,1.719683647E0,2.192739884E0
1.326875342E2,1.413751125E0,-5.614614487E-2,1.789247513E0,2.281063633E0
1.326925183E2,1.497390270E0,-1.734948158E-1,1.932255745E0,2.450691808E0
1.326975023E2,1.590454698E0,-1.781997681E-1,2.167770386E0,2.694537019E0
1.327024862E2,1.714519024E0,-2.954497337E-1,2.385673523E0,2.952677461E0
1.327074702E2,1.833450198E0,-4.076766968E-1,2.655326843E0,3.252460694E0
1.327124542E2,1.844427586E0,-4.170982838E-1,2.936096191E0,3.492355214E0
1.327174383E2,1.813001275E0,-3.551542759E-1,3.271106720E0,3.756760221E0
1.327224223E2,1.687369347E0,-2.083802223E-1,3.631810188E0,4.010072677E0
1.327274064E2,1.429964304E0,-4.751110077E-2,4.054394722E0,4.299438542E0
1.327323903E2,1.297748446E0,3.927230835E-3,4.474568367E0,4.658962172E0
1.327373743E2,1.064385414E0,1.416730881E-2,4.770623207E0,4.887940549E0
1.327423583E2,7.187501192E-1,5.121159554E-2,4.986121178E0,5.037919090E0
1.327473424E2,3.710349500E-1,9.506011009E-2,4.977794647E0,4.992508679E0
1.327523264E2,6.376232952E-2,4.269695282E-2,4.767472267E0,4.768089815E0
1.327573104E2,-1.803911924E-1,-4.542899132E-2,4.415086746E0,4.419003932E0
1.327622943E2,-2.834686935E-1,-2.256820202E-1,3.899025917E0,3.915825580E0
1.327672784E2,-2.345438302E-1,-4.464507103E-1,3.319662094E0,3.357750060E0
1.327722624E2,-8.049460500E-2,-6.373023987E-1,2.784486771E0,2.857621442E0
1.327772464E2,1.105751246E-1,-8.260385990E-1,2.341047287E0,2.484968617E0
1.327822304E2,2.513501644E-1,-1.026325822E0,2.032113075E0,2.290415933E0
1.327872145E2,4.557740986E-1,-1.187770247E0,1.938818932E0,2.318953867E0
1.327921984E2,7.740163207E-1,-1.424925208E0,1.845478058E0,2.456685241E0
1.327971824E2,1.115180969E0,-1.713185072E0,1.742362976E0,2.685974763E0
1.328021664E2,1.333803296E0,-1.812898874E0,1.725100517E0,2.835772444E0
1.328071505E2,1.497381687E0,-1.915314555E0,1.671461105E0,2.950315913E0
1.328121345E2,1.661883473E0,-1.960225105E0,1.638809204E0,3.047955831E0
1.328171186E2,1.792139292E0,-1.945317745E0,1.629512787E0,3.106659990E0
1.328221025E2,1.836467266E0,-1.940256596E0,1.641202927E0,3.135403439E0
1.328270865E2,1.815358996E0,-1.909492731E0,1.650012970E0,3.108735045E0
1.328320705E2,1.729842663E0,-1.882163644E0,1.617760658E0,3.025234729E0
1.328370546E2,1.621188521E0,-1.810752392E0,1.590033531E0,2.904355880E0
1.328420386E2,1.518438935E0,-1.738810062E0,1.521479607E0,2.764781624E0
1.328470226E2,1.371740460E0,-1.738291979E0,1.373910904E0,2.605947441E0
1.328520065E2,1.202534080E0,-1.713480711E0,1.212050438E0,2.418919309E0
1.328569905E2,1.017702818E0,-1.674047828E0,1.019196510E0,2.208374217E0
1.328619746E2,8.293015957E-1,-1.639279127E0,7.715082169E-1,1.992536605E0
1.328669586E2,6.800978184E-1,-1.606956005E0,5.337114334E-1,1.824743417E0
1.328719426E2,5.578058362E-1,-1.522335768E0,2.915315628E-1,1.647314236E0
1.328769266E2,4.190174937E-1,-1.395447373E0,5.465984344E-2,1.458024942E0
1.328819106E2,2.729799449E-1,-1.186476707E0,-1.790809631E-1,1.230575077E0
1.328868946E2,2.293188274E-1,-9.944821596E-1,-4.525308609E-1,1.116407663E0
1.328918786E2,2.658087015E-1,-9.106204510E-1,-7.847080231E-1,1.231117603E0
1.328968627E2,3.386164606E-1,-8.083685637E-1,-1.141937256E0,1.439493501E0
1.329018467E2,4.688107371E-1,-7.403931618E-1,-1.588781834E0,1.814440205E0
1.329068307E2,6.413688660E-1,-6.679732800E-1,-2.022357464E0,2.224291356E0
1.329118147E2,7.768141031E-1,-6.410527229E-1,-2.481045723E0,2.677681203E0
1.329167987E2,9.276458025E-1,-5.893353224E-1,-2.945899487E0,3.144227511E0
1.329217827E2,1.088413715E0,-5.912441015E-1,-3.330944061E0,3.553787042E0
1.329267667E2,1.249404907E0,-5.979524851E-1,-3.734620571E0,3.983208582E0
1.329317508E2,1.379547715E0,-5.633914471E-1,-4.090085030E0,4.353085959E0
1.329367348E2,1.447736025E0,-5.520033836E-1,-4.308945656E0,4.579045752E0
1.329417187E2,1.480304837E0,-5.516018867E-1,-4.463214397E0,4.734537972E0
1.329467027E2,1.556445003E0,-5.813651085E-1,-4.572105408E0,4.864633007E0
1.329516867E2,1.595322251E0,-5.649968386E-1,-4.654726028E0,4.952852604E0
1.329566708E2,1.606529474E0,-5.336140394E-1,-4.730268478E0,5.024054217E0
1.329616548E2,1.565829277E0,-5.447096825E-1,-4.722184181E0,5.004753081E0
1.329666388E2,1.482534528E0,-5.912618637E-1,-4.692743301E0,4.956746807E0
1.329716227E2,1.440521479E0,-6.135780811E-1,-4.658678532E0,4.914760000E0
1.329766067E2,1.377325296E0,-6.094554663E-1,-4.658244610E0,4.895682157E0
1.329815908E2,1.278445363E0,-6.338667870E-1,-4.629224300E0,4.844164249E0
1.329865748E2,1.160298228E0,-5.644323826E-1,-4.614820480E0,4.791810092E0
1.329915588E2,1.007950664E0,-5.444989204E-1,-4.588804245E0,4.729647768E0
1.329965428E2,8.618390560E-1,-5.475637913E-1,-4.508163452E0,4.622351174E0
1.330015268E2,7.317309380E-1,-5.443134308E-1,-4.432920456E0,4.525758615E0
1.330065109E2,6.109418273E-1,-5.010294914E-1,-4.296115398E0,4.368167577E0
1.330114949E2,4.879823327E-1,-3.941991329E-1,-4.088129520E0,4.135979048E0
1.330164789E2,3.874007165E-1,-3.245980740E-1,-3.801786900E0,3.835234915E0
1.330214629E2,3.600549996E-1,-2.755777836E-1,-3.487361908E0,3.516713778E0
1.330264470E2,4.040990472E-1,-2.377765179E-1,-3.128057957E0,3.163001785E0
1.330314309E2,4.463953376E-1,-1.943733692E-1,-2.781341553E0,2.823634296E0
1.330364149E2,4.593732953E-1,-1.403315067E-1,-2.485529423E0,2.531516002E0
1.330413989E2,4.486509562E-1,-3.942346573E-2,-2.197584152E0,2.243260573E0
1.330463829E2,3.954411745E-1,1.012217999E-1,-1.879250526E0,1.923071012E0
1.330513669E2,3.004987836E-1,2.339599133E-1,-1.619153976E0,1.663338919E0
1.330563510E2,2.265629470E-1,3.300068378E-1,-1.321497917E0,1.380793984E0
1.330613349E2,1.452569366E-1,4.488904476E-1,-1.010158539E0,1.114909182E0
1.330663189E2,2.343035489E-2,5.587022305E-1,-6.370868683E-1,8.476891185E-1
1.330713029E2,-1.034763902E-1,6.825983524E-1,-2.763214111E-1,7.436406366E-1
1.330762870E2,-2.671867907E-1,8.413577080E-1,4.124641418E-2,8.837266775E-1
1.330812710E2,-4.085993171E-1,9.719915390E-1,3.015069962E-1,1.096643708E0
1.330862550E2,-4.015186429E-1,1.038251638E0,4.567823410E-1,1.203259653E0
1.330912390E2,-3.826988935E-1,1.088072777E0,5.550537109E-1,1.280017747E0
1.330962230E2,-3.667092919E-1,1.107418299E0,5.317239761E-1,1.282022379E0
1.331012070E2,-3.161137402E-1,1.197305202E0,4.753293991E-1,1.326425905E0
1.331061911E2,-2.742997110E-1,1.221967220E0,4.120502472E-1,1.318419366E0
1.331111751E2,-2.368540168E-1,1.253802061E0,3.082532883E-1,1.312684091E0
1.331161591E2,-2.119897306E-1,1.283563852E0,3.169918060E-1,1.339014419E0
1.331211430E2,-2.313756049E-1,1.325652122E0,4.548358917E-1,1.420480168E0
1.331261271E2,-2.282117605E-1,1.336984396E0,6.115503311E-1,1.487817761E0
1.331311111E2,-2.119597793E-1,1.317341328E0,8.039226532E-1,1.557756962E0
1.331360951E2,-2.136137784E-1,1.312008619E0,1.027173996E0,1.679905914E0
1.331410791E2,-2.136512101E-1,1.375833273E0,1.252604485E0,1.872853980E0
1.331460631E2,-1.931308806E-1,1.422532082E0,1.437150002E0,2.031328921E0
1.331510471E2,-1.521385312E-1,1.411404133E0,1.666995049E0,2.189538821E0
1.331560311E2,-1.577247083E-1,1.306788206E0,1.863083839E0,2.281151878E0
1.331610151E2,-8.533269167E-2,1.163891792E0,2.099609375E0,2.402141815E0
1.331659992E2,7.029175758E-4,1.049999952E0,2.271202087E0,2.502170921E0
1.331709832E2,3.581738472E-2,9.749028683E-1,2.408984184E0,2.599023526E0
1.331759673E2,8.023530245E-2,8.742883205E-1,2.500967026E0,2.650594996E0
1.331809512E2,1.579196453E-1,7.655043602E-1,2.566212654E0,2.682607486E0
1.331859352E2,2.110987902E-1,6.487569809E-1,2.650144577E0,2.736551589E0
1.331909192E2,2.515667975E-1,5.269463062E-1,2.795673370E0,2.856002076E0
1.331959033E2,3.387656808E-1,3.667502403E-1,2.899782181E0,2.942448746E0
1.332008873E2,4.683734179E-1,1.349411011E-1,3.129831314E0,3.167558494E0
1.332058713E2,7.071042061E-1,-5.778670311E-2,3.430340767E0,3.502937830E0
1.332108552E2,8.936477900E-1,-1.127727032E-1,3.910937309E0,4.013322152E0
1.332158392E2,1.053997874E0,-1.280157566E-1,4.592746735E0,4.713875489E0
1.332208233E2,1.276317716E0,-1.444559097E-1,5.430193901E0,5.580041239E0
1.332258073E2,1.402205944E0,-1.297352314E-1,6.301587105E0,6.457012682E0
1.332307913E2,1.391636610E0,-1.736295223E-1,7.087835312E0,7.225248029E0
1.332357753E2,1.362590551E0,-2.037196159E-1,7.993057251E0,8.110925897E0
1.332407593E2,1.216358185E0,-7.385349274E-2,8.678054810E0,8.763196726E0
1.332457433E2,9.897843599E-1,-8.256292343E-2,9.253584862E0,9.306735330E0
1.332507273E2,7.433694601E-1,-1.739146709E-1,9.732082367E0,9.761980929E0
1.332557114E2,3.914455771E-1,-2.514715195E-1,9.934544563E0,9.945433286E0
1.332606954E2,5.582180619E-2,-4.120812416E-1,1.000741005E1,1.001604627E1
1.332656794E2,-2.258366793E-1,-6.109007597E-1,9.759536743E0,9.781245288E0
1.332706633E2,-4.233140945E-1,-8.668763638E-1,9.057326317E0,9.108558034E0
1.332756473E2,-4.884878695E-1,-1.178356528E0,7.929801941E0,8.031743480E0
1.332806313E2,-3.890113533E-1,-1.421117067E0,6.568561554E0,6.731783155E0
1.332856154E2,-2.350466847E-1,-1.411481142E0,5.313334465E0,5.502640193E0
1.332905994E2,-8.643442392E-2,-1.229836941E0,4.163828850E0,4.342515458E0
1.332955834E2,1.578779221E-1,-1.172102690E0,2.971466064E0,3.198180846E0
1.333005674E2,4.739627242E-1,-1.261528492E0,1.965911865E0,2.383464760E0
1.333055514E2,7.975508571E-1,-1.399694920E0,1.044029236E0,1.919695362E0
1.333105354E2,1.057001114E0,-1.557256937E0,1.145954132E-1,1.885585488E0
1.333155194E2,1.290908217E0,-1.688145638E0,-7.030315399E-1,2.238422003E0
1.333205035E2,1.504753232E0,-1.793793201E0,-1.552957058E0,2.809564372E0
1.333254875E2,1.632411003E0,-1.808347106E0,-2.452430248E0,3.456775819E0
1.333304714E2,1.652857065E0,-1.790485144E0,-3.177117825E0,4.003979420E0
1.333354554E2,1.645573854E0,-1.813000679E0,-3.792561054E0,4.514244579E0
1.333404394E2,1.682539463E0,-1.874434710E0,-4.316420078E0,4.997592102E0
1.333454235E2,1.611198902E0,-1.904332161E0,-4.622640133E0,5.252736875E0
1.333504075E2,1.523587227E0,-1.937872291E0,-4.762216568E0,5.362403723E0
1.333553915E2,1.551261187E0,-1.924163103E0,-4.843261719E0,5.437462551E0
1.333603754E2,1.460209608E0,-1.822603464E0,-4.724596977E0,5.270285769E0
1.333653594E2,1.174117327E0,-1.696542263E0,-4.092656136E0,4.583300273E0
1.333703435E2,8.913824558E-1,-1.582210541E0,-3.152755737E0,3.638381731E0
1.333753275E2,7.040920258E-1,-1.534788132E0,-2.224701881E0,2.792958763E0
1.333803115E2,6.089271307E-1,-1.570377707E0,-1.530039787E0,2.275499977E0
1.333852955E2,2.952050567E-1,-1.515555024E0,-9.936828613E-1,1.836153230E0
1.333902795E2,-1.342697144E-1,-1.404863358E0,-4.978170395E-1,1.496492972E0
